loan_id,segment,region,principal,interest_rate,tenor_months,fico,is_collateral,origination_month,default_flag
L005432,SME,MW,15851.06,0.118,18,805,1,2023-04-01,0
L005433,SME,W,20621.76,0.217,37,621,0,2023-12-01,0
L005434,SME,MW,18382.61,0.094,12,697,1,2024-05-01,0
L005435,Retail,MW,12379.59,0.145,54,713,0,2024-10-01,0
L005436,SME,MW,53711.66,0.113,7,575,0,2024-02-01,1
L005437,SME,NE,53296.34,0.204,22,650,1,2023-04-01,0
L005438,Retail,NE,23989.61,0.107,49,615,0,2023-06-01,0
L005439,Retail,NE,22458.14,0.105,42,578,0,2023-01-01,0
L005440,Retail,W,18936.44,0.161,48,656,0,2022-12-01,0
L005441,Retail,MW,11226.2,0.085,36,761,1,2023-06-01,0
L005442,Retail,S,5208.54,0.154,41,681,0,2024-03-01,0
L005443,Retail,W,24188.79,0.131,37,676,1,2023-08-01,0
L005444,Retail,S,32307.01,0.082,57,578,0,2023-06-01,0
L005445,Retail,MW,23068.94,0.214,49,692,0,2024-09-01,0
L005446,Retail,NE,31928.01,0.124,21,678,0,2024-09-01,0
L005447,Retail,W,15661.67,0.156,20,811,0,2023-04-01,0
L005448,Retail,NE,28114.07,0.097,11,795,1,2022-08-01,0
L005449,Retail,W,23750.68,0.184,45,751,1,2024-11-01,0
L005450,Retail,MW,15682.73,0.227,59,800,0,2023-05-01,0
L005451,SME,W,24710.92,0.151,53,568,0,2023-04-01,0
L005452,Retail,NE,18213.78,0.122,31,769,0,2022-08-01,0
L005453,Retail,W,19445.27,0.098,35,576,0,2024-03-01,0
L005454,Retail,W,38493.67,0.065,27,680,1,2024-02-01,0
L005455,Retail,NE,14876.33,0.114,29,708,0,2022-04-01,0
L005456,Retail,S,17039.03,0.163,24,708,0,2024-12-01,0
L005457,SME,S,19548.58,0.165,21,726,0,2024-07-01,0
L005458,Retail,W,25231.16,0.192,22,559,0,2022-03-01,0
L005459,Corporate,W,20238.05,0.143,11,653,1,2022-07-01,0
L005460,Retail,MW,57992.14,0.205,44,608,0,2024-09-01,0
L005461,SME,NE,33386.06,0.135,9,603,0,2023-10-01,1
L005462,Retail,MW,21522.91,0.111,13,586,1,2023-12-01,0
L005463,Retail,MW,22309.87,0.084,18,688,1,2022-03-01,0
L005464,Retail,S,29972.74,0.112,43,655,0,2023-08-01,0
L005465,SME,NE,61039.84,0.117,29,699,1,2022-01-01,0
L005466,Retail,MW,65527.97,0.207,36,627,1,2024-10-01,0
L005467,Retail,NE,105229.61,0.063,53,683,1,2023-03-01,0
L005468,Retail,MW,14193.45,0.226,12,625,1,2023-03-01,0
L005469,Retail,S,20414.42,0.13,9,680,0,2023-01-01,0
L005470,Retail,S,13184.87,0.161,32,814,1,2023-03-01,0
L005471,SME,S,20042.01,0.212,15,735,1,2022-07-01,0
L005472,Retail,W,30916.33,0.214,43,552,0,2022-05-01,0
L005473,Retail,W,47716.14,0.178,33,680,1,2023-04-01,0
L005474,Retail,NE,14296.7,0.211,22,581,1,2024-08-01,0
L005475,Corporate,NE,26009.47,0.156,17,651,0,2022-10-01,0
L005476,Corporate,MW,57597.86,0.194,24,590,0,2022-01-01,0
L005477,SME,MW,39548.45,0.065,32,625,0,2023-06-01,0
L005478,SME,S,51256.14,0.078,26,808,1,2024-02-01,0
L005479,Retail,NE,33741.03,0.224,57,813,0,2022-07-01,0
L005480,Retail,MW,19391.57,0.091,25,732,1,2022-08-01,0
L005481,Retail,W,23962.77,0.179,39,650,1,2022-08-01,0
L005482,Retail,NE,31544.75,0.161,9,554,0,2024-04-01,0
L005483,SME,MW,27223.43,0.218,27,742,0,2024-11-01,0
L005484,Retail,W,29717.65,0.168,26,571,1,2024-03-01,0
L005485,SME,S,46174.91,0.082,12,606,1,2023-09-01,0
L005486,SME,MW,35442.57,0.204,46,786,0,2023-12-01,0
L005487,Retail,S,49779.75,0.191,10,612,0,2024-05-01,0
L005488,Retail,W,39375.88,0.154,27,568,1,2024-08-01,0
L005489,Retail,W,39190.9,0.221,32,616,0,2024-02-01,0
L005490,SME,MW,53363.23,0.128,23,773,0,2023-01-01,0
L005491,SME,MW,31538.65,0.17,47,620,0,2022-02-01,0
L005492,Retail,NE,59405.02,0.174,51,800,0,2023-01-01,0
L005493,SME,MW,26966.99,0.147,45,655,1,2024-06-01,0
L005494,Retail,S,28599.23,0.127,20,788,0,2024-10-01,0
L005495,SME,W,45110.44,0.206,16,774,0,2024-09-01,0
L005496,Retail,NE,9232.44,0.105,23,644,0,2022-10-01,0
L005497,SME,W,58593.4,0.214,19,809,0,2023-12-01,0
L005498,SME,NE,27979.18,0.209,18,816,0,2023-06-01,0
L005499,Retail,W,38715.33,0.222,29,735,0,2022-12-01,0
L005500,Retail,S,13965.71,0.121,36,610,0,2023-09-01,0
L005501,SME,S,15969.17,0.113,38,550,0,2022-02-01,1
L005502,Retail,MW,22346.37,0.186,57,655,0,2024-11-01,0
L005503,SME,W,26925.66,0.079,12,615,0,2022-04-01,0
L005504,Retail,MW,38106.16,0.197,37,600,1,2024-03-01,0
L005505,SME,W,13342.09,0.237,46,789,0,2023-01-01,0
L005506,SME,S,31000.93,0.073,50,632,1,2022-03-01,0
L005507,Retail,MW,22446.03,0.228,35,684,1,2024-11-01,0
L005508,Retail,MW,39884.45,0.169,14,753,1,2024-03-01,0
L005509,SME,S,32026.81,0.139,13,706,0,2024-11-01,0
L005510,Retail,MW,16941.73,0.099,15,615,0,2023-12-01,0
L005511,Retail,MW,20864.28,0.062,8,626,1,2023-03-01,0
L005512,Retail,MW,33370.49,0.216,58,803,0,2022-01-01,0
L005513,Retail,S,11924.34,0.178,31,766,0,2022-10-01,0
L005514,SME,MW,31169.42,0.069,7,561,1,2023-07-01,0
L005515,Corporate,NE,7866.82,0.222,44,637,0,2022-09-01,0
L005516,SME,S,24007.65,0.095,7,553,0,2023-06-01,0
L005517,Retail,S,56592.98,0.116,20,608,1,2023-12-01,0
L005518,Retail,MW,24245.22,0.114,49,581,1,2022-09-01,0
L005519,Retail,W,15940.0,0.149,56,642,1,2022-11-01,0
L005520,Retail,MW,34625.7,0.13,53,734,1,2024-01-01,0
L005521,Retail,S,38146.82,0.05,53,750,1,2022-10-01,0
L005522,SME,NE,35594.65,0.087,6,572,1,2023-05-01,0
L005523,Corporate,W,8461.5,0.116,55,671,1,2023-10-01,0
L005524,Retail,W,23269.97,0.073,20,560,1,2023-09-01,0
L005525,Retail,NE,21286.1,0.207,39,658,0,2024-07-01,0
L005526,SME,W,17680.03,0.135,28,636,0,2022-04-01,0
L005527,Retail,MW,29877.25,0.188,18,572,0,2024-05-01,0
L005528,Retail,S,17694.98,0.081,20,717,1,2022-04-01,0
L005529,Retail,NE,16578.4,0.099,33,805,1,2022-07-01,0
L005530,Retail,S,14076.68,0.115,42,563,0,2023-08-01,0
L005531,Retail,S,12053.27,0.219,35,623,1,2024-06-01,0
L005532,Retail,S,9012.03,0.05,37,645,0,2023-07-01,1
L005533,Retail,S,24274.89,0.129,21,766,0,2022-05-01,0
L005534,SME,S,31944.51,0.097,50,629,1,2024-06-01,0
L005535,Retail,W,38556.1,0.071,26,664,0,2023-03-01,1
L005536,Retail,NE,40836.74,0.062,9,688,0,2024-03-01,0
L005537,Retail,NE,31987.48,0.075,58,603,0,2024-05-01,0
L005538,Retail,S,15658.34,0.17,34,574,0,2023-01-01,0
L005539,Retail,NE,41391.79,0.083,37,604,1,2023-10-01,0
L005540,Retail,MW,18851.16,0.169,13,654,0,2022-09-01,0
L005541,SME,MW,10716.12,0.054,53,572,0,2024-02-01,0
L005542,SME,W,45995.8,0.23,7,763,1,2023-12-01,1
L005543,Retail,NE,10550.09,0.176,41,778,0,2023-04-01,0
L005544,Retail,MW,15410.99,0.14,26,788,0,2023-06-01,0
L005545,SME,W,12317.26,0.155,56,560,0,2024-09-01,0
L005546,Retail,S,31513.92,0.173,16,680,0,2024-09-01,0
L005547,Retail,MW,13678.53,0.086,57,683,1,2024-05-01,0
L005548,Retail,NE,26620.47,0.142,34,682,1,2022-09-01,0
L005549,SME,W,12715.66,0.219,20,701,0,2022-08-01,0
L005550,Retail,NE,16209.84,0.058,54,607,0,2023-10-01,0
L005551,Retail,W,24397.06,0.184,14,804,0,2023-08-01,0
L005552,Corporate,S,28513.21,0.151,31,663,0,2022-08-01,0
L005553,SME,MW,23416.82,0.135,34,678,1,2024-08-01,0
L005554,Retail,S,27365.22,0.162,33,688,0,2024-06-01,0
L005555,Retail,W,14621.78,0.207,56,773,0,2023-03-01,0
L005556,SME,MW,22400.31,0.095,6,588,0,2023-03-01,0
L005557,Retail,NE,31087.39,0.231,21,603,0,2022-11-01,1
L005558,Retail,S,22273.75,0.092,14,557,0,2024-03-01,1
L005559,Retail,W,22105.06,0.204,41,615,0,2024-06-01,0
L005560,Retail,W,11551.78,0.187,54,575,0,2024-07-01,0
L005561,SME,MW,24254.47,0.174,21,739,0,2023-11-01,0
L005562,SME,NE,15108.49,0.105,29,678,1,2024-03-01,0
L005563,Retail,S,12895.02,0.085,58,751,0,2023-01-01,0
L005564,Retail,NE,46725.31,0.094,46,754,0,2022-01-01,0
L005565,Retail,NE,33493.09,0.065,26,561,0,2023-04-01,0
L005566,SME,S,39487.34,0.158,44,636,0,2023-07-01,0
L005567,Retail,S,20393.08,0.122,53,616,0,2024-11-01,0
L005568,Retail,S,33822.05,0.099,51,801,1,2024-04-01,0
L005569,Retail,S,27671.47,0.16,17,589,0,2022-01-01,0
L005570,Retail,W,26997.05,0.18,10,752,0,2022-04-01,0
L005571,Retail,S,25527.55,0.082,46,709,0,2023-02-01,0
L005572,Retail,S,38339.77,0.087,12,650,0,2023-02-01,0
L005573,SME,W,48155.35,0.167,31,785,0,2022-06-01,0
L005574,SME,W,8053.98,0.201,49,591,1,2024-08-01,0
L005575,Retail,MW,69052.58,0.127,7,576,1,2022-04-01,0
L005576,SME,S,33362.23,0.082,50,755,0,2023-03-01,0
L005577,SME,S,25451.07,0.222,52,608,1,2023-09-01,0
L005578,Retail,S,120465.9,0.225,29,783,0,2023-08-01,0
L005579,Retail,S,37904.27,0.193,35,587,1,2024-08-01,0
L005580,SME,NE,20575.21,0.09,51,762,1,2023-07-01,0
L005581,SME,MW,20561.73,0.189,43,787,1,2024-08-01,0
L005582,SME,S,17318.42,0.067,22,799,1,2023-10-01,0
L005583,Retail,W,54761.7,0.16,48,809,0,2022-05-01,0
L005584,Retail,MW,36344.37,0.17,43,687,0,2023-07-01,0
L005585,Retail,MW,33315.12,0.128,26,594,0,2023-12-01,0
L005586,SME,S,18899.27,0.057,11,771,1,2024-07-01,0
L005587,Retail,S,12000.89,0.189,13,610,1,2022-10-01,0
L005588,SME,S,30407.18,0.129,19,797,0,2024-11-01,1
L005589,Retail,W,15839.12,0.118,13,634,0,2024-11-01,0
L005590,Retail,W,20316.18,0.213,32,795,0,2022-02-01,0
L005591,SME,S,22872.19,0.173,33,794,0,2022-09-01,0
L005592,Retail,S,22132.01,0.054,12,755,0,2024-05-01,0
L005593,Retail,MW,15621.18,0.1,38,605,0,2024-01-01,0
L005594,Retail,NE,15169.06,0.197,54,698,0,2023-05-01,0
L005595,SME,S,34928.75,0.176,12,755,0,2023-11-01,0
L005596,Retail,S,44394.04,0.236,53,614,0,2024-04-01,0
L005597,Retail,NE,55037.74,0.083,8,735,1,2024-07-01,0
L005598,SME,S,57067.89,0.19,14,803,1,2023-04-01,0
L005599,SME,S,34368.68,0.148,23,680,0,2024-05-01,0
L005600,Retail,S,19125.84,0.134,35,732,0,2024-05-01,0
L005601,Retail,S,10365.47,0.124,8,684,0,2023-01-01,0
L005602,Retail,S,6792.26,0.164,50,643,0,2023-09-01,0
L005603,Retail,MW,56176.42,0.063,10,606,0,2022-06-01,0
L005604,Retail,NE,16295.06,0.122,55,674,0,2024-06-01,0
L005605,Retail,W,22948.7,0.075,49,561,0,2023-08-01,0
L005606,Retail,MW,54544.34,0.144,52,601,0,2023-01-01,0
L005607,Retail,W,12481.84,0.153,29,641,0,2024-11-01,0
L005608,Retail,S,20753.78,0.146,19,740,0,2022-08-01,0
L005609,Retail,S,32649.06,0.147,9,772,1,2022-05-01,0
L005610,Retail,W,19732.78,0.084,24,803,1,2023-05-01,0
L005611,Retail,NE,26971.04,0.166,43,732,1,2022-07-01,0
L005612,Retail,NE,15253.86,0.118,34,756,0,2023-10-01,0
L005613,Retail,NE,25355.87,0.219,53,633,0,2023-05-01,1
L005614,Corporate,NE,32781.79,0.083,50,585,0,2023-07-01,1
L005615,Retail,S,33343.75,0.088,10,786,1,2022-06-01,0
L005616,Retail,S,13040.04,0.178,14,773,0,2024-08-01,0
L005617,Retail,NE,29906.09,0.223,17,676,1,2023-07-01,0
L005618,Retail,S,22471.86,0.074,54,570,0,2022-04-01,0
L005619,SME,NE,20047.6,0.079,32,588,0,2023-11-01,0
L005620,Retail,MW,14001.47,0.231,17,681,0,2022-10-01,0
L005621,Corporate,W,40699.99,0.082,42,717,0,2023-01-01,0
L005622,SME,W,18422.55,0.21,15,594,0,2023-12-01,0
L005623,Retail,W,55079.06,0.165,8,725,0,2022-04-01,0
L005624,Retail,W,13108.86,0.236,12,741,0,2024-11-01,0
L005625,Retail,W,36684.75,0.095,43,707,1,2023-10-01,0
L005626,Retail,W,25445.08,0.123,41,817,0,2023-03-01,0
L005627,Retail,NE,20679.62,0.079,10,610,1,2023-11-01,0
L005628,SME,MW,28395.28,0.147,36,765,1,2023-01-01,0
L005629,SME,MW,37242.01,0.091,43,592,1,2023-08-01,0
L005630,Retail,NE,22413.47,0.143,26,678,1,2023-11-01,0
L005631,Retail,NE,25507.27,0.224,47,787,0,2023-10-01,0
L005632,Retail,MW,52526.44,0.215,44,756,0,2022-10-01,0
L005633,Retail,MW,27537.46,0.091,29,632,1,2024-01-01,0
L005634,SME,NE,48762.52,0.234,21,632,0,2023-10-01,0
L005635,Retail,NE,43653.6,0.103,21,583,1,2022-07-01,0
L005636,Retail,NE,15505.55,0.202,16,759,1,2024-12-01,0
L005637,Retail,NE,32096.86,0.102,43,565,0,2023-02-01,0
L005638,Retail,MW,15589.95,0.233,29,666,0,2023-04-01,0
L005639,Retail,W,22009.84,0.067,28,732,1,2024-11-01,0
L005640,SME,S,16809.56,0.238,6,715,0,2023-02-01,0
L005641,SME,MW,52240.86,0.188,48,709,0,2023-11-01,0
L005642,SME,W,14146.87,0.199,8,684,0,2022-07-01,0
L005643,Retail,NE,23095.03,0.208,26,812,0,2022-11-01,0
L005644,SME,NE,43392.95,0.097,16,741,1,2023-10-01,0
L005645,Retail,W,13335.47,0.185,30,731,0,2024-11-01,0
L005646,Retail,W,50712.71,0.143,47,804,0,2024-07-01,0
L005647,Retail,NE,21809.3,0.221,53,803,0,2022-08-01,0
L005648,Retail,NE,31750.64,0.16,55,770,0,2023-09-01,0
L005649,Retail,MW,34155.78,0.126,33,616,0,2022-07-01,0
L005650,Retail,S,11421.39,0.188,31,557,0,2023-09-01,0
L005651,SME,NE,9188.08,0.214,49,792,0,2024-03-01,0
L005652,Retail,S,40539.71,0.077,31,605,0,2023-02-01,0
L005653,Retail,MW,13186.22,0.128,25,695,0,2023-03-01,0
L005654,Retail,S,23154.22,0.055,58,660,0,2023-09-01,0
L005655,Retail,W,8858.0,0.094,37,644,0,2022-11-01,0
L005656,SME,NE,22399.28,0.101,51,803,0,2022-08-01,0
L005657,SME,S,13560.64,0.103,28,649,0,2022-12-01,0
L005658,SME,NE,9943.43,0.11,14,631,1,2022-01-01,0
L005659,Retail,NE,33891.43,0.229,54,682,0,2022-02-01,0
L005660,Retail,NE,16406.61,0.093,14,578,0,2023-08-01,0
L005661,Retail,W,13507.67,0.235,17,622,0,2022-09-01,0
L005662,Retail,MW,22268.23,0.238,42,797,0,2023-08-01,0
L005663,Retail,NE,6494.19,0.088,38,645,1,2023-05-01,0
L005664,Retail,NE,24922.37,0.182,48,665,0,2024-10-01,0
L005665,Retail,MW,15679.13,0.188,20,796,1,2023-05-01,0
L005666,SME,S,28006.68,0.198,8,791,0,2023-10-01,0
L005667,Corporate,MW,18547.23,0.237,35,727,0,2022-04-01,0
L005668,Retail,W,49429.89,0.129,24,788,1,2022-10-01,0
L005669,Retail,S,18628.94,0.091,42,753,1,2022-03-01,0
L005670,Retail,NE,33843.13,0.054,52,647,0,2023-02-01,0
L005671,SME,MW,23569.82,0.085,19,557,0,2024-08-01,0
L005672,Retail,S,34935.49,0.106,52,740,1,2023-03-01,0
L005673,Retail,NE,11534.63,0.08,42,604,0,2024-10-01,0
L005674,Corporate,W,22838.35,0.109,46,760,0,2024-05-01,0
L005675,SME,W,13641.91,0.144,59,628,1,2022-09-01,0
L005676,SME,S,21728.35,0.084,12,590,0,2024-10-01,0
L005677,Retail,S,40874.34,0.196,14,723,1,2023-09-01,0
L005678,Retail,MW,54739.64,0.131,25,594,0,2023-03-01,1
L005679,Retail,S,19892.31,0.094,17,733,1,2023-07-01,0
L005680,SME,NE,16633.94,0.239,25,580,1,2023-11-01,0
L005681,Retail,MW,35880.51,0.202,52,616,0,2023-03-01,0
L005682,Retail,NE,28375.4,0.189,12,755,0,2022-10-01,0
L005683,SME,W,20872.45,0.078,55,703,1,2023-05-01,0
L005684,SME,MW,38882.96,0.179,6,741,0,2024-12-01,0
L005685,Retail,NE,25568.84,0.179,27,724,0,2022-09-01,0
L005686,Retail,S,27753.25,0.141,18,599,0,2024-05-01,0
L005687,Retail,S,48254.72,0.237,47,676,1,2023-09-01,0
L005688,Retail,W,19372.96,0.118,18,613,1,2023-01-01,0
L005689,Retail,S,23340.01,0.154,13,766,0,2022-02-01,0
L005690,Retail,NE,19734.52,0.073,28,691,1,2024-08-01,0
L005691,SME,W,19832.55,0.195,29,570,1,2022-02-01,0
L005692,SME,S,17028.57,0.237,22,729,0,2023-03-01,0
L005693,Retail,NE,11383.95,0.077,30,565,1,2022-01-01,0
L005694,Retail,MW,23976.55,0.051,19,679,1,2023-08-01,0
L005695,Retail,S,21289.52,0.053,28,565,0,2022-02-01,0
L005696,SME,W,20151.03,0.094,27,572,0,2023-03-01,1
L005697,Retail,S,11698.61,0.124,52,799,1,2023-08-01,0
L005698,SME,NE,11436.39,0.194,7,771,1,2024-09-01,0
L005699,SME,W,25830.67,0.106,9,577,1,2022-11-01,0
L005700,Corporate,S,36367.42,0.124,23,720,1,2022-12-01,0
L005701,Retail,S,19347.35,0.155,17,633,1,2023-05-01,0
L005702,SME,W,42802.41,0.17,13,679,0,2022-10-01,0
L005703,Retail,MW,11778.48,0.183,39,784,0,2024-09-01,0
L005704,SME,S,12157.55,0.181,49,676,0,2023-03-01,1
L005705,SME,W,47170.14,0.112,48,574,0,2024-09-01,0
L005706,Retail,NE,31025.15,0.121,47,633,1,2024-03-01,0
L005707,Retail,W,12471.9,0.16,35,764,1,2022-07-01,0
L005708,Retail,NE,24123.86,0.112,15,812,1,2024-02-01,0
L005709,SME,MW,9760.41,0.107,19,716,0,2024-10-01,0
L005710,SME,W,21271.4,0.173,27,552,0,2022-11-01,0
L005711,SME,MW,21041.79,0.068,58,791,0,2023-11-01,0
L005712,SME,MW,28359.81,0.057,31,665,0,2023-01-01,1
L005713,Retail,MW,32472.21,0.218,20,640,0,2023-01-01,0
L005714,Retail,MW,25503.27,0.105,58,774,0,2023-01-01,0
L005715,SME,MW,61608.1,0.162,59,797,1,2022-09-01,0
L005716,Retail,S,13884.73,0.07,55,817,1,2022-11-01,0
L005717,Retail,W,14126.7,0.183,30,778,0,2023-08-01,0
L005718,Retail,MW,27311.9,0.1,56,777,0,2022-04-01,0
L005719,Retail,W,15722.49,0.216,54,591,0,2024-03-01,0
L005720,Retail,NE,20950.61,0.132,10,642,0,2022-10-01,0
L005721,SME,S,22794.83,0.162,25,561,1,2024-01-01,1
L005722,Retail,W,8643.53,0.223,57,602,0,2024-05-01,0
L005723,SME,S,57598.96,0.211,39,672,1,2024-04-01,0
L005724,Retail,S,36284.26,0.156,36,800,1,2022-10-01,0
L005725,Retail,S,34873.46,0.096,15,782,1,2023-08-01,0
L005726,SME,W,29269.66,0.119,15,818,0,2022-12-01,0
L005727,Retail,S,26679.18,0.132,48,809,0,2023-06-01,0
L005728,Retail,NE,10529.77,0.201,51,712,1,2024-01-01,0
L005729,Retail,W,38952.95,0.168,7,575,0,2024-02-01,0
L005730,Retail,S,35600.52,0.058,34,730,0,2022-07-01,0
L005731,Retail,W,31434.14,0.186,47,568,0,2024-03-01,0
L005732,Retail,S,40152.87,0.235,55,747,0,2022-07-01,0
L005733,Retail,S,12846.86,0.055,31,685,0,2024-03-01,0
L005734,Retail,MW,36668.31,0.207,57,814,0,2022-08-01,0
L005735,Retail,S,14423.47,0.232,47,645,1,2023-02-01,0
L005736,Retail,W,16985.9,0.062,19,801,1,2024-02-01,0
L005737,SME,NE,28135.38,0.188,11,769,0,2024-12-01,0
L005738,SME,NE,30437.15,0.157,37,684,0,2022-12-01,0
L005739,Retail,S,7691.12,0.15,58,569,0,2023-06-01,0
L005740,Retail,W,12639.97,0.131,22,669,0,2024-05-01,0
L005741,Retail,MW,26191.12,0.073,37,740,1,2024-03-01,0
L005742,SME,W,16188.51,0.223,58,608,0,2022-02-01,0
L005743,Corporate,W,38357.65,0.065,12,744,1,2024-04-01,0
L005744,Retail,W,18577.38,0.129,12,703,0,2022-04-01,0
L005745,Retail,MW,10082.83,0.196,25,748,1,2024-01-01,0
L005746,SME,S,25158.68,0.233,52,743,0,2024-11-01,0
L005747,Corporate,MW,23033.61,0.215,12,808,1,2024-03-01,0
L005748,Retail,W,19810.83,0.208,51,787,0,2022-05-01,0
L005749,Retail,W,27533.71,0.077,55,680,0,2023-02-01,0
L005750,Retail,S,13850.38,0.092,20,576,0,2022-12-01,0
L005751,Corporate,NE,39394.22,0.051,25,646,0,2022-10-01,0
L005752,SME,NE,13487.64,0.067,54,590,1,2023-07-01,0
L005753,SME,MW,22086.67,0.106,45,652,0,2022-05-01,0
L005754,Corporate,S,27781.49,0.167,53,636,0,2022-08-01,0
L005755,Corporate,S,21734.95,0.209,59,676,0,2022-05-01,0
L005756,Retail,NE,24700.16,0.101,47,794,1,2023-12-01,0
L005757,Retail,NE,23238.68,0.142,16,776,0,2022-10-01,0
L005758,Retail,NE,23336.98,0.058,53,637,0,2024-05-01,0
L005759,Retail,W,38807.45,0.224,11,567,0,2023-10-01,0
L005760,Retail,W,16168.91,0.176,23,792,1,2024-04-01,0
L005761,Retail,MW,53064.34,0.109,44,798,0,2023-03-01,0
L005762,SME,S,22973.34,0.052,22,746,1,2024-03-01,0
L005763,SME,W,16439.47,0.216,25,577,0,2022-06-01,0
L005764,Retail,NE,23156.07,0.21,8,694,0,2022-02-01,0
L005765,SME,NE,19255.23,0.172,17,577,0,2024-03-01,0
L005766,Retail,S,11315.43,0.13,40,780,1,2024-07-01,0
L005767,SME,S,21824.22,0.237,48,750,1,2024-09-01,0
L005768,Retail,NE,9159.92,0.144,35,666,1,2022-10-01,0
L005769,Retail,MW,19756.08,0.072,20,560,1,2022-01-01,0
L005770,Retail,S,78712.83,0.151,52,676,0,2022-02-01,0
L005771,SME,NE,23550.01,0.227,37,676,0,2022-08-01,0
L005772,Retail,S,22354.21,0.23,48,753,1,2024-07-01,0
L005773,Corporate,NE,13312.43,0.096,46,621,0,2023-10-01,0
L005774,Retail,MW,11669.43,0.164,49,655,0,2023-04-01,0
L005775,Retail,MW,18036.04,0.094,21,604,1,2022-07-01,0
L005776,Retail,MW,10322.83,0.192,32,768,1,2024-01-01,0
L005777,Retail,MW,27748.33,0.13,19,787,1,2023-03-01,0
L005778,SME,W,33445.71,0.205,27,688,0,2024-08-01,0
L005779,Retail,S,22453.08,0.171,41,811,0,2023-03-01,0
L005780,Retail,NE,50198.3,0.118,20,728,0,2023-09-01,0
L005781,Retail,NE,8480.67,0.176,43,564,1,2022-07-01,0
L005782,SME,W,18374.73,0.163,21,661,0,2024-09-01,0
L005783,Retail,W,12448.07,0.124,26,692,1,2022-08-01,0
L005784,Retail,MW,22037.15,0.135,41,573,0,2022-11-01,0
L005785,Retail,MW,15577.75,0.158,51,769,0,2023-12-01,0
L005786,Retail,NE,30370.01,0.122,19,739,0,2023-06-01,0
L005787,Retail,W,24257.37,0.226,30,754,0,2024-05-01,0
L005788,Corporate,NE,58546.17,0.119,47,577,1,2023-09-01,0
L005789,Retail,NE,16675.32,0.052,43,601,0,2022-12-01,0
L005790,Retail,MW,29111.23,0.05,27,625,0,2022-12-01,0
L005791,Retail,NE,18522.24,0.065,24,646,0,2023-02-01,0
L005792,Retail,W,18299.16,0.163,28,806,0,2024-01-01,0
L005793,Retail,S,5695.18,0.219,27,701,1,2022-05-01,0
L005794,SME,W,26473.74,0.228,57,574,0,2024-12-01,0
L005795,SME,W,24669.83,0.111,27,601,0,2024-10-01,0
L005796,Retail,S,39309.8,0.165,14,750,1,2023-06-01,0
L005797,Retail,NE,35608.67,0.164,53,601,1,2022-04-01,0
L005798,Retail,MW,23398.28,0.209,6,591,1,2024-06-01,0
L005799,Retail,W,26875.34,0.219,57,734,0,2023-05-01,0
L005800,SME,S,9190.85,0.207,50,649,0,2024-01-01,0
L005801,Retail,W,21957.27,0.11,44,782,0,2022-05-01,0
L005802,Retail,MW,12253.41,0.19,43,629,0,2022-11-01,0
L005803,Retail,NE,13702.62,0.089,46,612,1,2022-03-01,1
L005804,SME,MW,25484.67,0.056,44,596,1,2022-09-01,0
L005805,Retail,NE,13854.0,0.07,45,754,0,2023-07-01,0
L005806,Retail,NE,16896.46,0.059,48,782,0,2023-06-01,0
L005807,Retail,NE,15258.99,0.138,23,774,0,2024-10-01,0
L005808,Corporate,S,19304.81,0.103,58,712,0,2024-11-01,0
L005809,Retail,S,23931.44,0.202,30,745,0,2023-02-01,0
L005810,Retail,S,23919.75,0.12,57,739,0,2023-11-01,0
L005811,Retail,NE,22364.55,0.094,26,731,0,2022-09-01,0
L005812,Retail,NE,41575.81,0.077,8,754,0,2023-07-01,0
L005813,Retail,W,7656.62,0.079,15,641,1,2022-06-01,0
L005814,Retail,MW,22064.09,0.125,17,621,1,2023-08-01,0
L005815,Retail,NE,22393.1,0.187,42,557,1,2024-11-01,0
L005816,Retail,MW,11975.97,0.054,25,587,1,2022-02-01,0
L005817,Retail,W,14601.7,0.176,29,783,0,2023-12-01,0
L005818,Retail,S,18360.68,0.223,14,588,1,2024-06-01,0
L005819,Retail,NE,19598.66,0.053,18,811,1,2024-11-01,0
L005820,SME,NE,82630.3,0.119,19,813,0,2024-04-01,0
L005821,Retail,W,42182.67,0.055,16,552,0,2024-08-01,0
L005822,Retail,S,10609.45,0.169,38,616,1,2023-04-01,0
L005823,Corporate,MW,18583.56,0.179,28,768,0,2024-01-01,0
L005824,Retail,MW,26598.22,0.072,36,626,0,2022-04-01,0
L005825,SME,W,51989.35,0.128,29,715,1,2023-11-01,0
L005826,Retail,MW,14144.35,0.083,49,584,0,2022-09-01,0
L005827,Retail,MW,33874.76,0.225,14,782,1,2024-02-01,0
L005828,Retail,W,15817.92,0.138,51,800,0,2024-11-01,0
L005829,Retail,S,15371.64,0.235,17,643,0,2022-11-01,0
L005830,Retail,NE,21066.3,0.151,35,567,0,2023-05-01,0
L005831,Retail,NE,21491.24,0.147,20,736,1,2024-08-01,0
L005832,Retail,MW,19962.1,0.113,39,605,1,2022-02-01,0
L005833,Retail,MW,8563.44,0.081,46,629,0,2023-08-01,0
L005834,Corporate,S,18890.19,0.105,15,811,0,2023-05-01,0
L005835,Retail,MW,42177.8,0.12,6,746,1,2023-12-01,0
L005836,Retail,S,45877.15,0.151,32,712,0,2022-10-01,0
L005837,SME,W,23574.85,0.209,38,636,1,2022-09-01,0
L005838,SME,NE,57945.77,0.189,17,672,0,2024-03-01,0
